"Notes"	"State"	"State Code"	"Disease"	"Disease Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Count	Population	Rate
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"1997"	"1997"	153	1621129	9.44
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"1998"	"1998"	74	1628166	4.54
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"1999"	"1999"	77	1639253	4.70
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2000"	"2000"	82	1653102	4.96
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2001"	"2001"	98	1665150	5.89
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2002"	"2002"	110	1679226	6.55
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2003"	"2003"	148	1691205	8.75
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2004"	"2004"	127	1700186	7.47
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2005"	"2005"	133	1705031	7.80
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2006"	"2006"	161	1706188	9.44
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2007"	"2007"	117	1706987	6.85
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2008"	"2008"	121	1707410	7.09
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2009"	"2009"	146	1717636	8.50
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2010"	"2010"	189	1739614	10.86
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2011"	"2011"	157	1744816	9.00
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2012"	"2012"	93	1749916	5.31
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2013"	"2013"	109	1754151	6.21
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Male"	"M"	"2014"	"2014"	143	1754151	8.15
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Unknown"	"U"	"1997"	"1997"	2	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Unknown"	"U"	"2009"	"2009"	1	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Total Syphilis"	"320"	"Unknown"	"U"	"2014"	"2014"	1	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1984"	"1984"	65	1644204	3.95
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1985"	"1985"	82	1654544	4.96
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1986"	"1986"	59	1665090	3.54
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1987"	"1987"	122	1676454	7.28
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1988"	"1988"	303	1688368	17.95
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1989"	"1989"	508	1693124	30.00
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1990"	"1990"	395	1696837	23.28
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1991"	"1991"	211	1702975	12.39
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1992"	"1992"	117	1702805	6.87
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1993"	"1993"	79	1707354	4.63
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1994"	"1994"	54	1711125	3.16
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1995"	"1995"	34	1715233	1.98
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1996"	"1996"	58	1721785	3.37
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1997"	"1997"	25	1728219	1.45
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1998"	"1998"	16	1737186	0.92
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1999"	"1999"	6	1747148	0.34
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2000"	"2000"	7	1758854	0.40
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2001"	"2001"	2	1769452	0.11
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2002"	"2002"	3	1781277	0.17
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2003"	"2003"	3	1792170	0.17
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2004"	"2004"	3	1803418	0.17
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2005"	"2005"	2	1805266	0.11
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2006"	"2006"	2	1798621	0.11
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2007"	"2007"	2	1795322	0.11
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2009"	"2009"	1	1800652	0.06
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2010"	"2010"	5	1834483	0.27
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2011"	"2011"	5	1835893	0.27
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2012"	"2012"	9	1840431	0.49
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2013"	"2013"	8	1841929	0.43
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2014"	"2014"	7	1841929	0.38
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1984"	"1984"	126	1536101	8.20
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1985"	"1985"	133	1547338	8.60
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1986"	"1986"	102	1559039	6.54
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1987"	"1987"	212	1571270	13.49
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1988"	"1988"	421	1584064	26.58
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1989"	"1989"	631	1590303	39.68
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1990"	"1990"	479	1595130	30.03
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1991"	"1991"	244	1599920	15.25
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1992"	"1992"	140	1597907	8.76
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1993"	"1993"	79	1601821	4.93
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1994"	"1994"	51	1604996	3.18
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1995"	"1995"	52	1608911	3.23
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1996"	"1996"	45	1614900	2.79
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1997"	"1997"	37	1621129	2.28
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1998"	"1998"	10	1628166	0.61
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1999"	"1999"	10	1639253	0.61
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2000"	"2000"	9	1653102	0.54
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2001"	"2001"	10	1665150	0.60
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2002"	"2002"	25	1679226	1.49
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2003"	"2003"	27	1691205	1.60
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2004"	"2004"	42	1700186	2.47
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2005"	"2005"	56	1705031	3.28
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2006"	"2006"	62	1706188	3.63
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2007"	"2007"	37	1706987	2.17
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2008"	"2008"	34	1707410	1.99
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2009"	"2009"	64	1717636	3.73
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2010"	"2010"	93	1739614	5.35
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2011"	"2011"	60	1744816	3.44
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2012"	"2012"	46	1749916	2.63
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2013"	"2013"	48	1754151	2.74
	"Connecticut"	"09"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2014"	"2014"	79	1754151	4.50
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1984"	"1984"	9	1644204	0.55
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1985"	"1985"	12	1654544	0.73
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1986"	"1986"	11	1665090	0.66
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1987"	"1987"	22	1676454	1.31
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1988"	"1988"	71	1688368	4.21
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1989"	"1989"	120	1693124	7.09
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1990"	"1990"	78	1696837	4.60
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1991"	"1991"	29	1702975	1.70
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1992"	"1992"	21	1702805	1.23
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1993"	"1993"	11	1707354	0.64
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1994"	"1994"	10	1711125	0.58
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1995"	"1995"	5	1715233	0.29
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1996"	"1996"	10	1721785	0.58
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1997"	"1997"	8	1728219	0.46
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"1998"	"1998"	5	1737186	0.29
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2000"	"2000"	1	1758854	0.06
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2002"	"2002"	1	1781277	0.06
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2005"	"2005"	1	1805266	0.06
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2007"	"2007"	1	1795322	0.06
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2011"	"2011"	1	1835893	0.05
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2012"	"2012"	3	1840431	0.16
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2013"	"2013"	1	1841929	0.05
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Female"	"F"	"2014"	"2014"	4	1841929	0.22
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1984"	"1984"	68	1536101	4.43
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1985"	"1985"	60	1547338	3.88
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1986"	"1986"	48	1559039	3.08
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1987"	"1987"	104	1571270	6.62
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1988"	"1988"	277	1584064	17.49
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1989"	"1989"	359	1590303	22.57
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1990"	"1990"	271	1595130	16.99
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1991"	"1991"	126	1599920	7.88
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1992"	"1992"	80	1597907	5.01
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1993"	"1993"	34	1601821	2.12
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1994"	"1994"	22	1604996	1.37
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1995"	"1995"	16	1608911	0.99
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1996"	"1996"	19	1614900	1.18
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1997"	"1997"	17	1621129	1.05
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1998"	"1998"	6	1628166	0.37
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"1999"	"1999"	6	1639253	0.37
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2000"	"2000"	2	1653102	0.12
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2001"	"2001"	5	1665150	0.30
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2002"	"2002"	7	1679226	0.42
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2003"	"2003"	3	1691205	0.18
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2004"	"2004"	10	1700186	0.59
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2005"	"2005"	13	1705031	0.76
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2006"	"2006"	15	1706188	0.88
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2007"	"2007"	10	1706987	0.59
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2008"	"2008"	12	1707410	0.70
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2009"	"2009"	14	1717636	0.82
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2010"	"2010"	28	1739614	1.61
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2011"	"2011"	16	1744816	0.92
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2012"	"2012"	14	1749916	0.80
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2013"	"2013"	13	1754151	0.74
	"Connecticut"	"09"	"Primary Syphilis"	"311"	"Male"	"M"	"2014"	"2014"	28	1754151	1.60
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1984"	"1984"	56	1644204	3.41
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1985"	"1985"	70	1654544	4.23
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1986"	"1986"	48	1665090	2.88
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1987"	"1987"	100	1676454	5.96
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1988"	"1988"	232	1688368	13.74
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1989"	"1989"	388	1693124	22.92
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1990"	"1990"	317	1696837	18.68
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1991"	"1991"	182	1702975	10.69
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1992"	"1992"	96	1702805	5.64
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1993"	"1993"	68	1707354	3.98
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1994"	"1994"	44	1711125	2.57
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1995"	"1995"	29	1715233	1.69
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1996"	"1996"	48	1721785	2.79
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1997"	"1997"	17	1728219	0.98
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1998"	"1998"	11	1737186	0.63
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"1999"	"1999"	6	1747148	0.34
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2000"	"2000"	6	1758854	0.34
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2001"	"2001"	2	1769452	0.11
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2002"	"2002"	2	1781277	0.11
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2003"	"2003"	3	1792170	0.17
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2004"	"2004"	3	1803418	0.17
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2005"	"2005"	1	1805266	0.06
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2006"	"2006"	2	1798621	0.11
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2007"	"2007"	1	1795322	0.06
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2009"	"2009"	1	1800652	0.06
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2010"	"2010"	5	1834483	0.27
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2011"	"2011"	4	1835893	0.22
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2012"	"2012"	6	1840431	0.33
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2013"	"2013"	7	1841929	0.38
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Female"	"F"	"2014"	"2014"	3	1841929	0.16
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1984"	"1984"	58	1536101	3.78
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1985"	"1985"	73	1547338	4.72
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1986"	"1986"	54	1559039	3.46
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1987"	"1987"	108	1571270	6.87
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1988"	"1988"	144	1584064	9.09
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1989"	"1989"	272	1590303	17.10
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1990"	"1990"	208	1595130	13.04
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1991"	"1991"	118	1599920	7.38
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1992"	"1992"	60	1597907	3.75
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1993"	"1993"	45	1601821	2.81
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1994"	"1994"	29	1604996	1.81
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1995"	"1995"	36	1608911	2.24
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1996"	"1996"	26	1614900	1.61
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1997"	"1997"	20	1621129	1.23
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1998"	"1998"	4	1628166	0.25
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"1999"	"1999"	4	1639253	0.24
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2000"	"2000"	7	1653102	0.42
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2001"	"2001"	5	1665150	0.30
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2002"	"2002"	18	1679226	1.07
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2003"	"2003"	24	1691205	1.42
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2004"	"2004"	32	1700186	1.88
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2005"	"2005"	43	1705031	2.52
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2006"	"2006"	47	1706188	2.75
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2007"	"2007"	27	1706987	1.58
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2008"	"2008"	22	1707410	1.29
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2009"	"2009"	50	1717636	2.91
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2010"	"2010"	65	1739614	3.74
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2011"	"2011"	44	1744816	2.52
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2012"	"2012"	32	1749916	1.83
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2013"	"2013"	35	1754151	2.00
	"Connecticut"	"09"	"Secondary Syphilis"	"312"	"Male"	"M"	"2014"	"2014"	51	1754151	2.91
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1984"	"1984"	52	1644204	3.16
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1985"	"1985"	55	1654544	3.32
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1986"	"1986"	56	1665090	3.36
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1987"	"1987"	91	1676454	5.43
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1988"	"1988"	199	1688368	11.79
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1989"	"1989"	397	1693124	23.45
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1990"	"1990"	415	1696837	24.46
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1991"	"1991"	298	1702975	17.50
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1992"	"1992"	186	1702805	10.92
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1993"	"1993"	100	1707354	5.86
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1994"	"1994"	56	1711125	3.27
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1995"	"1995"	57	1715233	3.32
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1996"	"1996"	63	1721785	3.66
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1997"	"1997"	48	1728219	2.78
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1998"	"1998"	23	1737186	1.32
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1999"	"1999"	6	1747148	0.34
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2000"	"2000"	4	1758854	0.23
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2001"	"2001"	9	1769452	0.51
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2002"	"2002"	4	1781277	0.22
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2003"	"2003"	2	1792170	0.11
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2004"	"2004"	3	1803418	0.17
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2005"	"2005"	3	1805266	0.17
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2006"	"2006"	1	1798621	0.06
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2007"	"2007"	6	1795322	0.33
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2008"	"2008"	4	1793842	0.22
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2009"	"2009"	2	1800652	0.11
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2010"	"2010"	8	1834483	0.44
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2011"	"2011"	9	1835893	0.49
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2012"	"2012"	15	1840431	0.82
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2013"	"2013"	9	1841929	0.49
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2014"	"2014"	13	1841929	0.71
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1984"	"1984"	67	1536101	4.36
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1985"	"1985"	104	1547338	6.72
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1986"	"1986"	80	1559039	5.13
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1987"	"1987"	106	1571270	6.75
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1988"	"1988"	166	1584064	10.48
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1989"	"1989"	300	1590303	18.86
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1990"	"1990"	336	1595130	21.06
	"Connecticut"	"09"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1991"	"1991"	280	1599920	17.50
